"CENTRAL POLLUTION CONTROL BOARD","","","","","","","",""
"17-04-2020 00:00","18-04-2020 00:00","23.99","63.25","6.69","9.66","16.35","",""
"18-04-2020 00:00","19-04-2020 00:00","23.3","64.08","8.52","9.68","18.2","",""
"19-04-2020 00:00","20-04-2020 00:00","25.41","71.18","2.92","12.1","15.03","",""
"20-04-2020 00:00","21-04-2020 00:00","31.28","93.6","4","14.96","18.96","",""
"21-04-2020 00:00","22-04-2020 00:00","26.69","78.91","14.64","12.01","26.65","",""
"22-04-2020 00:00","23-04-2020 00:00","21.09","70.12","7.08","8.6","15.68","",""
"23-04-2020 00:00","24-04-2020 00:00","22.63","73.52","14.84","10.63","25.39","",""
"24-04-2020 00:00","25-04-2020 00:00","17.92","58.98","7.66","7.99","15.65","",""
"25-04-2020 00:00","26-04-2020 00:00","15.71","56.7","3.44","7.48","10.92","",""
"26-04-2020 00:00","27-04-2020 00:00","22.44","78.59","20.67","11.36","32.01","",""
"27-04-2020 00:00","28-04-2020 00:00","19.05","58.88","8.81","7.22","16.03","",""
"28-04-2020 00:00","29-04-2020 00:00","15.93","65.05","4.48","8.8","13.28","",""
"29-04-2020 00:00","30-04-2020 00:00","21.74","76.96","18.36","7.27","25.48","",""
"30-04-2020 00:00","01-05-2020 00:00","18.76","66.45","3.79","7.1","10.89","",""
"01-05-2020 00:00","02-05-2020 00:00","13.36","52.64","3.04","5.55","8.59","",""
"02-05-2020 00:00","03-05-2020 00:00","13.17","50.27","7.21","6.31","13.52","",""
"03-05-2020 00:00","04-05-2020 00:00","11.85","43.21","3.38","5.72","9.09","",""
"04-05-2020 00:00","05-05-2020 00:00","11.65","35.33","14.55","6.6","19.45","",""
"05-05-2020 00:00","06-05-2020 00:00","11.14","46.24","58.43","None","52.61","",""
"06-05-2020 00:00","07-05-2020 00:00","14.06","62.5","70.49","None","62.1","",""
"07-05-2020 00:00","08-05-2020 00:00","18.03","59.52","81.31","7.38","71.9","",""
"08-05-2020 00:00","09-05-2020 00:00","18.88","72.64","78.91","None","69.14","",""
"09-05-2020 00:00","10-05-2020 00:00","13.6","64.93","70.26","None","62.13","",""
"10-05-2020 00:00","11-05-2020 00:00","12.43","56.2","73.16","None","63.45","",""
"11-05-2020 00:00","12-05-2020 00:00","16.74","71.98","80.25","15.3","94.07","",""
"12-05-2020 00:00","13-05-2020 00:00","14.34","66.58","80.75","14.36","95.11","",""
"13-05-2020 00:00","14-05-2020 00:00","11.72","65.48","78.42","14.55","92.97","",""
"14-05-2020 00:00","15-05-2020 00:00","11.7","63.06","83.22","12.83","96.06","",""
"15-05-2020 00:00","16-05-2020 00:00","14.66","78.73","82.66","13.44","96.09","",""
"16-05-2020 00:00","17-05-2020 00:00","27.96","124.14","70.2","15.35","85.56","",""
"17-05-2020 00:00","18-05-2020 00:00","32.83","141.33","71.21","15.83","86.82","",""
"18-05-2020 00:00","19-05-2020 00:00","15","79.8","79.93","15.95","95.28","",""
"19-05-2020 00:00","20-05-2020 00:00","13.88","69.43","77.22","15.39","91.84","",""
"20-05-2020 00:00","21-05-2020 00:00","14.61","48.88","51.83","22.6","74.43","",""
"21-05-2020 00:00","22-05-2020 00:00","15.2","46.89","12.43","30.95","43.38","",""
"22-05-2020 00:00","23-05-2020 00:00","12.01","41.22","4.3","33.72","38.01","",""
"23-05-2020 00:00","24-05-2020 00:00","14.13","49.42","7.15","33.58","40.72","",""
"24-05-2020 00:00","25-05-2020 00:00","10.88","41.82","3.08","30.56","33.65","",""
"25-05-2020 00:00","26-05-2020 00:00","13.15","50.73","2.54","20.2","22.73","",""
"26-05-2020 00:00","27-05-2020 00:00","12.43","54","1.89","14.79","16.68","",""
"27-05-2020 00:00","28-05-2020 00:00","10.48","47.55","1.9","15.83","17.73","",""
"28-05-2020 00:00","29-05-2020 00:00","10.02","42.32","2.13","14.49","16.63","",""
"29-05-2020 00:00","30-05-2020 00:00","6.67","26.56","3.43","14.74","18.16","",""
"30-05-2020 00:00","31-05-2020 00:00","6.96","31.74","4.52","15.49","20.01","",""
"31-05-2020 00:00","01-06-2020 00:00","8.46","38.09","3.47","14.58","18.05","",""
"01-06-2020 00:00","02-06-2020 00:00","12.69","47.29","5.74","29.65","35.4","",""
"02-06-2020 00:00","03-06-2020 00:00","17.78","60.76","11.56","39.16","50.71","",""
"03-06-2020 00:00","04-06-2020 00:00","5.52","16.67","5.62","22.71","28.33","",""
"04-06-2020 00:00","05-06-2020 00:00","9.08","40.27","15.83","34.07","49.89","",""
"05-06-2020 00:00","06-06-2020 00:00","8.23","33.99","14.32","37.87","52.21","",""
"06-06-2020 00:00","07-06-2020 00:00","6.19","30.66","5.02","21.78","26.79","",""
"07-06-2020 00:00","08-06-2020 00:00","8.84","43.87","7.02","24.18","31.2","",""
"08-06-2020 00:00","09-06-2020 00:00","4.92","21.57","6.9","30.68","37.58","",""
"09-06-2020 00:00","10-06-2020 00:00","None","24.76","4.4","22.32","26.72","",""
"10-06-2020 00:00","11-06-2020 00:00","None","36.03","8.06","20.39","28.44","",""
"11-06-2020 00:00","12-06-2020 00:00","None","24.08","5.66","19.84","25.51","",""
"12-06-2020 00:00","13-06-2020 00:00","None","33.4","12.74","25.9","38.63","",""
"13-06-2020 00:00","14-06-2020 00:00","None","27.01","9.1","25.8","34.9","",""
"14-06-2020 00:00","15-06-2020 00:00","None","26.34","9.63","24.18","33.81","",""
"15-06-2020 00:00","16-06-2020 00:00","None","20.01","10.09","26.86","36.95","",""
"16-06-2020 00:00","17-06-2020 00:00","None","16.59","7.79","29.81","37.6","",""
"17-06-2020 00:00","18-06-2020 00:00","None","20.57","9.72","27.99","37.7","",""
"18-06-2020 00:00","19-06-2020 00:00","None","36.28","32.31","37.29","69.6","",""
"19-06-2020 00:00","20-06-2020 00:00","None","49.9","18.56","25.44","44","",""
"20-06-2020 00:00","21-06-2020 00:00","None","47.34","6.75","17.88","24.63","",""
"21-06-2020 00:00","22-06-2020 00:00","None","40.22","7.88","19.5","27.38","",""
"22-06-2020 00:00","23-06-2020 00:00","None","49.98","6.91","20","26.91","",""
"23-06-2020 00:00","24-06-2020 00:00","None","36.16","17.11","18.24","35.35","",""
"24-06-2020 00:00","25-06-2020 00:00","None","33.69","10.51","23.28","33.78","",""
"25-06-2020 00:00","26-06-2020 00:00","14.91","42.67","12.88","16.99","29.87","",""
"26-06-2020 00:00","27-06-2020 00:00","24.85","51.19","23.33","11.64","34.66","",""
"27-06-2020 00:00","28-06-2020 00:00","23.5","69.22","30.68","10.54","41.22","",""
"28-06-2020 00:00","29-06-2020 00:00","11.55","42.39","35.9","6.88","42.78","",""
"29-06-2020 00:00","30-06-2020 00:00","5.57","19.18","37.84","6.74","44.57","",""
"30-06-2020 00:00","01-07-2020 00:00","4.07","11.3","26.44","8.45","34.89","",""
"01-07-2020 00:00","02-07-2020 00:00","6.11","18.58","30.36","9.41","39.77","",""
"02-07-2020 00:00","03-07-2020 00:00","6.35","24","32.87","9.65","42.52","",""
"03-07-2020 00:00","04-07-2020 00:00","6.51","18.31","23.32","11.92","34.93","",""
"04-07-2020 00:00","05-07-2020 00:00","7.32","17.86","16.01","17.04","33.05","",""
"05-07-2020 00:00","06-07-2020 00:00","None","None","None","None","None","",""
"06-07-2020 00:00","07-07-2020 00:00","None","None","None","None","None","",""
"07-07-2020 00:00","08-07-2020 00:00","13.29","32.98","7.38","16.81","24.18","",""
"08-07-2020 00:00","09-07-2020 00:00","12.41","40.09","9.69","10.9","20.59","",""
"09-07-2020 00:00","10-07-2020 00:00","14.49","40.53","14.94","13.08","28.02","",""
"10-07-2020 00:00","11-07-2020 00:00","12.68","47.13","9.68","9.4","19.09","",""
"11-07-2020 00:00","12-07-2020 00:00","12.8","41.16","9.75","10.23","19.98","",""
"12-07-2020 00:00","13-07-2020 00:00","12","21.44","16.81","16.53","33.34","",""
"13-07-2020 00:00","14-07-2020 00:00","12.88","26.67","25.88","18.61","44.49","",""
"14-07-2020 00:00","15-07-2020 00:00","12.8","26.8","19.98","20.05","40.03","",""
"15-07-2020 00:00","16-07-2020 00:00","8.15","15.09","19.23","21.24","40.47","",""
"16-07-2020 00:00","17-07-2020 00:00","8.41","14.34","12.15","16.92","29.07","",""
"17-07-2020 00:00","18-07-2020 00:00","14.86","25.8","26.21","29.35","55.55","",""
"18-07-2020 00:00","19-07-2020 00:00","15.01","35.7","22.44","19.67","42.1","",""
"19-07-2020 00:00","20-07-2020 00:00","15.19","40","17.34","13.23","30.57","",""
"20-07-2020 00:00","21-07-2020 00:00","17.92","48.57","12.39","10.92","23.32","",""
"21-07-2020 00:00","22-07-2020 00:00","16.14","42.18","11.51","12.8","24.31","",""
"22-07-2020 00:00","23-07-2020 00:00","12.39","35.13","18.04","13.87","31.89","",""
"23-07-2020 00:00","24-07-2020 00:00","13.61","34.14","16.38","17.91","34.29","",""
"24-07-2020 00:00","25-07-2020 00:00","17.65","48.93","30.85","17.51","48.36","",""
"25-07-2020 00:00","26-07-2020 00:00","13.31","34.4","38.37","12.89","51.27","",""
"26-07-2020 00:00","27-07-2020 00:00","10.87","23.05","38.74","11.78","50.51","",""
"27-07-2020 00:00","28-07-2020 00:00","9.02","11.1","46.09","11.17","57.26","",""
"28-07-2020 00:00","29-07-2020 00:00","17.49","None","72.64","13","85.64","",""
"29-07-2020 00:00","30-07-2020 00:00","23.19","None","73.96","11.02","84.97","",""
"30-07-2020 00:00","31-07-2020 00:00","11.78","None","54.19","9.85","64.04","",""
"31-07-2020 00:00","01-08-2020 00:00","12.99","None","49.05","10.11","59.16","",""
"01-08-2020 00:00","02-08-2020 00:00","11.01","None","40.56","10.64","51.2","",""
"02-08-2020 00:00","03-08-2020 00:00","11.33","None","30.34","12.44","42.78","",""
"03-08-2020 00:00","04-08-2020 00:00","6.12","12.9","18.85","11.46","30.31","",""
"04-08-2020 00:00","05-08-2020 00:00","7.94","21.92","19.96","9.29","29.25","",""
"05-08-2020 00:00","06-08-2020 00:00","13.3","27.04","20.31","10.98","31.29","",""
"06-08-2020 00:00","07-08-2020 00:00","8.73","21.1","14.89","12.46","27.34","",""
"07-08-2020 00:00","08-08-2020 00:00","11.83","34.77","21.42","10.68","32.1","",""
"08-08-2020 00:00","09-08-2020 00:00","15.75","46.93","25.05","9.39","34.44","",""
"09-08-2020 00:00","10-08-2020 00:00","19.01","58.02","25.29","8.68","33.97","",""
"10-08-2020 00:00","11-08-2020 00:00","17.17","46.19","26.71","9.84","36.56","",""
"11-08-2020 00:00","12-08-2020 00:00","16.18","47.85","27.19","10.69","37.88","",""
"12-08-2020 00:00","13-08-2020 00:00","11.59","33.92","28.81","9.6","38.41","",""
"13-08-2020 00:00","14-08-2020 00:00","13.87","34.82","24.31","9.4","33.71","",""
"14-08-2020 00:00","15-08-2020 00:00","13.8","32.01","29.29","10","39.29","",""
"15-08-2020 00:00","16-08-2020 00:00","16.83","41.68","23.24","9.43","32.67","",""
"16-08-2020 00:00","17-08-2020 00:00","17.35","47.9","25.3","8.27","33.57","",""
"17-08-2020 00:00","18-08-2020 00:00","14.02","38.67","30.44","10.02","40.46","",""
"18-08-2020 00:00","19-08-2020 00:00","12.51","30.59","29.08","9.51","38.58","",""
"19-08-2020 00:00","20-08-2020 00:00","10.59","28.25","32.36","8.65","41.02","",""
"20-08-2020 00:00","21-08-2020 00:00","11.6","29.97","37.19","9.18","46.37","",""
"21-08-2020 00:00","22-08-2020 00:00","8.41","22.76","36.33","8.21","44.54","",""
"22-08-2020 00:00","23-08-2020 00:00","9.9","28.2","29.66","7.12","36.78","",""
"23-08-2020 00:00","24-08-2020 00:00","10.54","None","28.95","7.78","36.73","",""
"24-08-2020 00:00","25-08-2020 00:00","12.04","39.17","30.84","9.05","39.88","",""
"25-08-2020 00:00","26-08-2020 00:00","12.28","34.62","30.72","9.12","39.83","",""
"26-08-2020 00:00","27-08-2020 00:00","11.22","30.4","34.04","8.28","42.31","",""
"27-08-2020 00:00","28-08-2020 00:00","9.06","27.18","30.95","7.66","38.61","",""
"28-08-2020 00:00","29-08-2020 00:00","9.76","23.97","45.2","9.74","54.95","",""
"29-08-2020 00:00","30-08-2020 00:00","10.87","19.77","56.91","10.83","67.75","",""
"30-08-2020 00:00","31-08-2020 00:00","10.5","21.29","43.35","9.2","52.55","",""
"31-08-2020 00:00","01-09-2020 00:00","9.96","26.27","33.06","10.01","43.07","",""
"01-09-2020 00:00","02-09-2020 00:00","16.28","34.97","65.3","9.5","74.81","",""
"02-09-2020 00:00","03-09-2020 00:00","26.77","62.83","79.97","16.08","96.05","",""
"03-09-2020 00:00","04-09-2020 00:00","27.98","89.25","41.41","24.35","65.76","",""
"04-09-2020 00:00","05-09-2020 00:00","32.99","94.03","47.49","30.84","78.33","",""
"05-09-2020 00:00","06-09-2020 00:00","39.8","97.62","21.7","54.02","75.73","",""
"06-09-2020 00:00","07-09-2020 00:00","49.56","108.5","17.24","30.33","47.57","",""
"07-09-2020 00:00","08-09-2020 00:00","15.71","57.49","14.72","28.23","42.94","",""
"08-09-2020 00:00","09-09-2020 00:00","20.3","62.24","26.79","27.66","54.45","",""
"09-09-2020 00:00","10-09-2020 00:00","29.3","79.93","36.47","26.68","63.15","",""
"10-09-2020 00:00","11-09-2020 00:00","20.55","54.94","18.26","30.54","48.8","",""
"11-09-2020 00:00","12-09-2020 00:00","27.41","76.93","23.42","36.99","60.41","",""
"12-09-2020 00:00","13-09-2020 00:00","16.46","64","22.37","34.69","57.07","",""
"13-09-2020 00:00","14-09-2020 00:00","13.18","None","8.52","16.68","25.19","",""
"14-09-2020 00:00","15-09-2020 00:00","16.04","48.98","25.89","25.54","51.44","",""
"15-09-2020 00:00","16-09-2020 00:00","18.7","46.16","24.28","19.79","44.06","",""
"16-09-2020 00:00","17-09-2020 00:00","None","None","None","None","None","",""
"17-09-2020 00:00","18-09-2020 00:00","None","None","None","None","None","",""
"18-09-2020 00:00","19-09-2020 00:00","None","None","None","None","None","",""
"19-09-2020 00:00","20-09-2020 00:00","None","None","None","None","None","",""
"20-09-2020 00:00","21-09-2020 00:00","None","None","None","None","None","",""
"21-09-2020 00:00","22-09-2020 00:00","25.03","47.88","19.42","42.12","61.54","",""
"22-09-2020 00:00","23-09-2020 00:00","31.84","58.8","34.19","34.83","69.01","",""
"23-09-2020 00:00","24-09-2020 00:00","9.49","17.07","5.37","15.97","21.35","",""
"24-09-2020 00:00","25-09-2020 00:00","16.46","32.63","20.66","31.11","51.77","",""
"25-09-2020 00:00","26-09-2020 00:00","19.41","53.16","27.33","22.38","49.71","",""
"26-09-2020 00:00","27-09-2020 00:00","15.61","69.22","21.59","14.51","36.09","",""
"27-09-2020 00:00","28-09-2020 00:00","22.73","89.11","60.33","15.62","73.35","",""
"28-09-2020 00:00","29-09-2020 00:00","32","107.4","67.6","15.79","83.38","",""
"29-09-2020 00:00","30-09-2020 00:00","38.42","127.46","61.26","21.88","83.14","",""
"30-09-2020 00:00","01-10-2020 00:00","32.29","115.59","54.67","21.9","76.56","",""
"01-10-2020 00:00","02-10-2020 00:00","30.39","96.2","35.96","20.69","56.66","",""
"02-10-2020 00:00","03-10-2020 00:00","42.88","105.77","34.51","22.89","57.41","",""
"03-10-2020 00:00","04-10-2020 00:00","43.54","98.72","20.99","30.13","51.13","",""
"04-10-2020 00:00","05-10-2020 00:00","32.59","57.91","12.54","37.78","50.32","",""
"05-10-2020 00:00","06-10-2020 00:00","29.22","80.09","57.06","24.74","81.79","",""
"06-10-2020 00:00","07-10-2020 00:00","42.61","117.15","76.51","26","102.5","",""
"07-10-2020 00:00","08-10-2020 00:00","49.94","126.1","43.82","34.5","78.32","",""
"08-10-2020 00:00","09-10-2020 00:00","52.43","128.32","27.47","35.95","63.41","",""
"09-10-2020 00:00","10-10-2020 00:00","69.52","157.26","50.58","43.62","94.19","",""
"10-10-2020 00:00","11-10-2020 00:00","74.88","155.2","30.77","48.88","79.64","",""
"11-10-2020 00:00","12-10-2020 00:00","43.92","97.9","13.48","34.44","47.92","",""
"12-10-2020 00:00","13-10-2020 00:00","53.93","122.09","21.54","32.9","53.9","",""
"13-10-2020 00:00","14-10-2020 00:00","57.97","131.27","28.57","31.58","60.14","",""
"14-10-2020 00:00","15-10-2020 00:00","71.31","121.54","29.3","46.5","75.81","",""
"15-10-2020 00:00","16-10-2020 00:00","27.15","47.45","10.72","35.04","45.76","",""
"16-10-2020 00:00","17-10-2020 00:00","27.24","69.67","25.46","40","65.45","",""
"17-10-2020 00:00","18-10-2020 00:00","28.9","87.44","8.14","28.8","36.94","",""
"18-10-2020 00:00","19-10-2020 00:00","28.3","87.13","8.91","19.76","27.82","",""
"19-10-2020 00:00","20-10-2020 00:00","30.02","91.22","15.21","25.73","40.6","",""
"20-10-2020 00:00","21-10-2020 00:00","41.89","103.7","25.95","30.29","56.25","",""
"21-10-2020 00:00","22-10-2020 00:00","47.96","87.1","21.78","38.73","60.51","",""
"22-10-2020 00:00","23-10-2020 00:00","55.52","106.84","34.16","38.78","72.36","",""
"23-10-2020 00:00","24-10-2020 00:00","49.82","108.81","34.67","39.33","71.63","",""
"24-10-2020 00:00","25-10-2020 00:00","59.94","123.6","34.72","28.07","62.8","",""
"25-10-2020 00:00","26-10-2020 00:00","46.27","93.03","11.85","27.45","39.3","",""
"26-10-2020 00:00","27-10-2020 00:00","58.18","123.94","41.18","64.18","105.36","",""
"27-10-2020 00:00","28-10-2020 00:00","58.39","149.45","45.86","70.99","116.84","",""
"28-10-2020 00:00","29-10-2020 00:00","75.07","188.72","48.13","71.08","118.13","",""
"29-10-2020 00:00","30-10-2020 00:00","76.25","179.73","31.13","69.79","98.89","",""
"30-10-2020 00:00","31-10-2020 00:00","67.78","167.78","39.77","65.2","104.54","",""
"31-10-2020 00:00","01-11-2020 00:00","64.43","176.17","58.62","73.11","127.6","",""
"01-11-2020 00:00","02-11-2020 00:00","63.85","177.86","47.75","72.44","118.66","",""
"02-11-2020 00:00","03-11-2020 00:00","76.81","201.14","57.61","72.07","128.47","",""
"03-11-2020 00:00","04-11-2020 00:00","86.61","220.53","53.92","77.09","115.93","",""
"04-11-2020 00:00","05-11-2020 00:00","83.01","221.77","74.51","85.78","142.34","",""
"05-11-2020 00:00","06-11-2020 00:00","77.05","212.59","49.7","81.28","129.93","",""
"06-11-2020 00:00","07-11-2020 00:00","51.61","151.41","19.01","66.72","85.73","",""
"07-11-2020 00:00","08-11-2020 00:00","61.11","186.39","37.44","43.16","80.61","",""
"08-11-2020 00:00","09-11-2020 00:00","62.26","199.56","79.27","17.45","96.72","",""
"09-11-2020 00:00","10-11-2020 00:00","61.53","200.96","111.89","52.78","164.67","",""
"10-11-2020 00:00","11-11-2020 00:00","62.34","207.99","52.4","48.59","100.99","",""
"11-11-2020 00:00","12-11-2020 00:00","71.73","228.81","70.89","27.59","98.48","",""
"12-11-2020 00:00","13-11-2020 00:00","65.06","214.62","70.05","42.83","112.89","",""
"13-11-2020 00:00","14-11-2020 00:00","86.85","195.88","78.63","45.89","122.55","",""
"14-11-2020 00:00","15-11-2020 00:00","67.44","158.7","46.05","31.15","77.2","",""
"15-11-2020 00:00","16-11-2020 00:00","81.01","192.07","63.28","32.22","95.5","",""
"16-11-2020 00:00","17-11-2020 00:00","65.21","149.22","31.45","34.28","65.73","",""
"17-11-2020 00:00","18-11-2020 00:00","68.45","174.48","35.77","42.15","77.93","",""
"18-11-2020 00:00","19-11-2020 00:00","66.88","170.45","29.27","46.69","75.24","",""
"19-11-2020 00:00","20-11-2020 00:00","70.97","190.88","34.34","55.88","90.22","",""
"20-11-2020 00:00","21-11-2020 00:00","71.64","180.87","45.34","53.65","99","",""
"21-11-2020 00:00","22-11-2020 00:00","80.23","215.15","77.61","44.82","122.43","",""
"22-11-2020 00:00","23-11-2020 00:00","54.83","190.63","54.05","42.97","97.02","",""
"23-11-2020 00:00","24-11-2020 00:00","47.08","174.79","79.74","43.93","123.67","",""
"24-11-2020 00:00","25-11-2020 00:00","60.98","214.32","82.52","66.26","148.78","",""
"25-11-2020 00:00","26-11-2020 00:00","88.39","271.42","92.98","68.2","160.1","",""
"26-11-2020 00:00","27-11-2020 00:00","81.96","262.83","85.26","54.27","139.52","",""
"27-11-2020 00:00","28-11-2020 00:00","54.09","182.14","31.77","49.26","81.03","",""
"28-11-2020 00:00","29-11-2020 00:00","49.8","176.17","61.49","85.01","146.5","",""
"29-11-2020 00:00","30-11-2020 00:00","29.97","127.24","76.17","55.34","127.58","",""
"30-11-2020 00:00","01-12-2020 00:00","47.14","181.49","133.34","64.17","192.75","",""
"01-12-2020 00:00","02-12-2020 00:00","50.04","180.67","69.54","39.66","109.19","",""
"02-12-2020 00:00","03-12-2020 00:00","54.99","203.79","73.94","46.43","120.37","",""
"03-12-2020 00:00","04-12-2020 00:00","52.3","217.63","67.34","49.68","116.51","",""
"04-12-2020 00:00","05-12-2020 00:00","54.82","227.16","85.85","87.26","152.08","",""
"05-12-2020 00:00","06-12-2020 00:00","65.73","277.55","127.8","100.54","210.74","",""
"06-12-2020 00:00","07-12-2020 00:00","41.63","179.93","68.87","84.86","149.24","",""
"07-12-2020 00:00","08-12-2020 00:00","55.29","236.39","129.4","75.63","192.36","",""
"08-12-2020 00:00","09-12-2020 00:00","61.1","270.32","172.55","42.94","204.19","",""
"09-12-2020 00:00","10-12-2020 00:00","52.06","226.92","143.49","86.07","217.36","",""
"10-12-2020 00:00","11-12-2020 00:00","51.49","187.57","78.61","81.35","159.96","",""
"11-12-2020 00:00","12-12-2020 00:00","47.48","178.28","69.63","68.03","137.66","",""
"12-12-2020 00:00","13-12-2020 00:00","51.68","155.57","110.82","56.12","163.78","",""
"13-12-2020 00:00","14-12-2020 00:00","31","133.34","50.4","58.18","108.58","",""
"14-12-2020 00:00","15-12-2020 00:00","27.15","100.56","55.78","58.5","114.27","",""
"15-12-2020 00:00","16-12-2020 00:00","46.26","175.68","62.74","79.75","142.49","",""
"16-12-2020 00:00","17-12-2020 00:00","77.84","208.3","66.61","82.54","149.15","",""
"17-12-2020 00:00","18-12-2020 00:00","123.46","231.74","130.97","87.27","218.25","",""
"18-12-2020 00:00","19-12-2020 00:00","76.24","217.81","81.52","85","166.53","",""
"19-12-2020 00:00","20-12-2020 00:00","71.09","201.87","64.92","83.51","148.42","",""
"20-12-2020 00:00","21-12-2020 00:00","83.78","180.71","48.14","70.26","118.41","",""
"21-12-2020 00:00","22-12-2020 00:00","57.8","192.97","59.19","99.43","158.62","",""
"22-12-2020 00:00","23-12-2020 00:00","70.11","244.39","93.07","130.42","216.51","",""
